chinese_hanzi,chinese_pinyin,chinese_phonetic,english_word,english_phonetic,distance,chinese_ipa,english_ipa
挑战,tiǎo zhàn,,stipulated,,0.6458333333333333,tʰjɑʊʈʂan,stɪpjəleɪtɪd
通常,tōng cháng,,homosexuality,,0.765625,tʰʊŋʈʂʰɑŋ,hoʊmoʊsɛkʃuæləti
通讯,tōng xùn,,distinctions,,0.6363636363636364,tʰʊŋɕyn,dɪstɪŋkʃənz
铜,tóng,,taking,,0.5833333333333333,tʰʊŋ,teɪkɪŋ
同时,tóng shí,,house,,0.6666666666666666,tʰʊŋʂɨ,haʊs
统一,tǒng yī,,city,,0.6000000000000001,tʰʊŋi,sɪti
统治,tǒng zhì,,located,,0.6666666666666666,tʰʊŋʈʂɨ,loʊkeɪtəd
痛苦,tòng kǔ,,so,,0.75,tʰʊŋkʰu,soʊ
痛快,tòng kuài,,telecommunications,,0.763888888888889,tʰʊŋkʰwaɪ,tɛləkəmjunəkeɪʃənz
投资,tóu zī,,devoted,,0.5625,tʰoʊtsɯ,dɪvoʊtɪd
透明,tòu míng,,automobiles,,0.525,tʰoʊmiŋ,ɔtəmoʊbilz
突出,tū chū,,linguistic,,0.7499999999999999,tʰuʈʂʰu,lɪŋgwɪstɪk
土地,tǔ dì,,city,,0.5,tʰuti,sɪti
土豆,tǔ dòu,,solo,,0.45833333333333326,tʰutoʊ,soʊloʊ
吐,tù,,new,,0.5833333333333333,tʰu,nu
兔子,tù zi,,total,,0.6249999999999999,tʰutsɯ,toʊtəl
团,tuán,,hawaiian,,0.5357142857142857,tʰwan,həwaɪən
推辞,tuī cí,,administering,,0.6458333333333334,tʰweɪtsʰɯ,ædmɪnɪstərɪŋ
推广,tuī guǎng,,redistricting,,0.6249999999999999,tʰweɪkwɑŋ,ridɪstrɪktɪŋ
推荐,tuī jiàn,,decision,,0.6000000000000001,tʰweɪtɕjɛn,dɪsɪʒən
退,tuì,,way,,0.4,tʰweɪ,weɪ
退步,tuì bù,,townships,,0.59375,tʰweɪpu,taʊnʃɪps
退休,tuì xiū,,montevideo,,0.5681818181818181,tʰweɪɕjoʊ,mɑntɛvɪdioʊ
歪,wāi,,while,,0.25,waɪ,waɪl
外交,wài jiāo,,magistrate,,0.575,waɪtɕjɑʊ,mæʤɪstreɪt
弯,wān,,one,,0.25,wan,wən
完美,wán měi,,saturday,,0.49999999999999994,wanmeɪ,sætɪdeɪ
完善,wán shàn,,mountain,,0.49999999999999994,wanʂan,maʊntən
完整,wán zhěng,,producing,,0.59375,wanʈʂɤŋ,prədusɪŋ
玩具,wán jù,,contest,,0.5357142857142857,wantɕy,kɑntɛst
万一,wàn yī,,sandy,,0.4,wani,sændi
王子,wáng zǐ,,factory,,0.5357142857142857,wɑŋtsɯ,fæktəri
往返,wǎng fǎn,,guangdong,,0.49999999999999994,wɑŋfan,gwɑŋdɔŋ
微笑,wēi xiào,,maintain,,0.5625,weɪɕjɑʊ,meɪnteɪn
威胁,wēi xié,,ukrainian,,0.575,weɪɕjɛ,jukreɪniən
危害,wēi hài,,ok,,0.45833333333333326,weɪxaɪ,oʊkeɪ
违反,wéi fǎn,,saved,,0.37499999999999994,weɪfan,seɪvd
维护,wéi hù,,way,,0.4,weɪxu,weɪ
围巾,wéi jīn,,native,,0.46428571428571425,weɪtɕin,neɪtɪv
围绕,wéi rào,,railway,,0.5357142857142857,weɪʐɑʊ,reɪlweɪ
唯一,wéi yī,,navy,,0.4,weɪi,neɪvi
尾巴,wěi ba,,way,,0.4,weɪpa,weɪ
伟大,wěi dà,,while,,0.4,weɪta,waɪl
委屈,wěi qu,,matrix,,0.59375,weɪtɕʰy,meɪtrɪks
委托,wěi tuō,,worldwide,,0.6388888888888888,weɪtʰwɔ,wərldwaɪd
胃,wèi,,away,,0.25,weɪ,əweɪ
位置,wèi zhi,,based,,0.4583333333333333,weɪʈʂɨ,beɪst
未必,wèi bì,,navy,,0.25,weɪpi,neɪvi
未来,wèi lái,,wildfire,,0.45,weɪlaɪ,waɪldfaɪər
卫生间,wèi shēng jiān,,representations,,0.6333333333333333,weɪʂɤŋtɕjɛn,rɛprəzənteɪʃənz
温暖,wēn nuǎn,,contains,,0.5625,wənnwan,kənteɪnz
温柔,wēn róu,,although,,0.41666666666666663,wənʐoʊ,ɔlðoʊ
闻,wén,,what,,0.25,wən,wət
文件,wén jiàn,,orientation,,0.5454545454545454,wəntɕjɛn,ɔriɛnteɪʃən
文具,wén jù,,countries,,0.5357142857142857,wəntɕy,kəntriz
文明,wén míng,,denmark,,0.49999999999999994,wənmiŋ,dɛnmɑrk
文学,wén xué,,with,,0.5833333333333333,wənɕɥœ,wɪθ
吻,wěn,,what,,0.25,wən,wət
稳定,wěn dìng,,something,,0.45833333333333326,wəntiŋ,səmθɪŋ
问候,wèn hòu,,video,,0.41666666666666663,wənxoʊ,vɪdioʊ
卧室,wò shì,,warsaw,,0.4,wɔʂɨ,wɔrsɔ
屋子,wū zi,,forces,,0.6666666666666666,utsɯ,fɔrsɪz
无奈,wú nài,,wainwright,,0.53125,unaɪ,weɪnraɪt
无数,wú shù,,bluetooth,,0.6249999999999999,uʂu,blutuθ
武器,wǔ qì,,equestrian,,0.7499999999999999,utɕʰi,ɪkwɛstriən
武术,wǔ shù,,bluetooth,,0.6249999999999999,uʂu,blutuθ
雾,wù,,new,,0.5,u,nu
物理,wù lǐ,,weekly,,0.45000000000000007,uli,wikli
物质,wù zhì,,within,,0.6000000000000001,uʈʂɨ,wɪθɪn
吸收,xī shōu,,show,,0.45000000000000007,ɕiʂoʊ,ʃoʊ
系,xì,,c,,0.375,ɕi,si
系统,xì tǒng,,setting,,0.5,ɕitʰʊŋ,sɛtɪŋ
细节,xì jié,,peter,,0.6249999999999999,ɕitɕjɛ,pitər
戏剧,xì jù,,through,,0.6000000000000001,ɕitɕy,θru
瞎,xiā,,huron,,0.5416666666666666,ɕja,hjʊrɑn
吓,xià,,huron,,0.5416666666666666,ɕja,hjʊrɑn
下载,xià zǎi,,municipality,,0.6346153846153846,ɕjatsaɪ,mjunɪsəpæləti
鲜艳,xiān yàn,,remain,,0.49999999999999994,ɕjɛnjɛn,rɪmeɪn
显得,xiǎn de,,and,,0.6249999999999999,ɕjɛntɤ,ənd
显然,xiǎn rán,,suspension,,0.5277777777777777,ɕjɛnʐan,səspɛnʃən
显示,xiǎn shì,,rapidly,,0.5357142857142856,ɕjɛnʂɨ,ræpədli
县,xiàn,,season,,0.45000000000000007,ɕjɛn,sizən
现金,xiàn jīn,,representation,,0.6071428571428572,ɕjɛntɕin,rɛprəzɛnteɪʃən
现实,xiàn shí,,rapidly,,0.5357142857142856,ɕjɛnʂɨ,ræpədli
现象,xiàn xiàng,,dimensions,,0.611111111111111,ɕjɛnɕjɑŋ,dɪmɛnʃənz
相处,xiāng chǔ,,shanghai,,0.59375,ɕjɑŋʈʂʰu,ʃæŋhaɪ
相当,xiāng dāng,,projecting,,0.5277777777777778,ɕjɑŋtɑŋ,prɑʤɛktɪŋ
相对,xiāng duì,,microwave,,0.575,ɕjɑŋtweɪ,maɪkrəweɪv
相关,xiāng guān,,frankfurt,,0.611111111111111,ɕjɑŋkwan,fræŋkfərt
相似,xiāng sì,,reaction,,0.5357142857142857,ɕjɑŋsɯ,riækʃən
想念,xiǎng niàn,,brazilian,,0.611111111111111,ɕjɑŋnjɛn,brəzɪljən
想象,xiǎng xiàng,,theatrical,,0.611111111111111,ɕjɑŋɕjɑŋ,θiætrɪkəl
享受,xiǎng shòu,,reactions,,0.59375,ɕjɑŋʂoʊ,riækʃənz
项,xiàng,,zhejiang,,0.35,ɕjɑŋ,ʒiʤɑŋ
项链,xiàng liàn,,republican,,0.575,ɕjɑŋljɛn,rɪpəblɪkən
项目,xiàng mù,,blackpool,,0.5357142857142857,ɕjɑŋmu,blækpul
橡皮,xiàng pí,,arguably,,0.6388888888888888,ɕjɑŋpʰi,ɑrgjuəbli
象棋,xiàng qí,,hereditary,,0.675,ɕjɑŋtɕʰi,hərɛdətɛri
象征,xiàng zhēng,,practices,,0.6388888888888888,ɕjɑŋʈʂɤŋ,præktɪsɪz
消费,xiāo fèi,,ethiopian,,0.5277777777777778,ɕjɑʊfeɪ,iθioʊpiən
消化,xiāo huà,,highlighted,,0.6666666666666666,ɕjɑʊxwa,haɪlaɪtɪd
消灭,xiāo miè,,primary,,0.59375,ɕjɑʊmjɛ,praɪmɛri
消失,xiāo shī,,theatrically,,0.575,ɕjɑʊʂɨ,θiætrɪkəli
销售,xiāo shòu,,railroad,,0.59375,ɕjɑʊʂoʊ,reɪlroʊd
小吃,xiǎo chī,,francisco,,0.7,ɕjɑʊʈʂʰɨ,frænsɪskoʊ
小伙子,xiǎo huǒ zi,,states,,0.65,ɕjɑʊxwɔtsɯ,steɪts
小麦,xiǎo mài,,primary,,0.5625,ɕjɑʊmaɪ,praɪmɛri
小气,xiǎo qì,,accountability,,0.6730769230769231,ɕjɑʊtɕʰi,əkaʊntəbɪlɪti
小偷,xiǎo tōu,,leonardo,,0.5555555555555556,ɕjɑʊtʰoʊ,liənɑrdoʊ
效率,xiào lǜ,,years,,0.6249999999999999,ɕjɑʊly,jɪrz
孝顺,xiào shùn,,southwestern,,0.5454545454545454,ɕjɑʊʂwən,saʊθwɛstərn
歇,xiē,,he,,0.5,ɕjɛ,hi
斜,xié,,he,,0.5,ɕjɛ,hi
协调,xié tiáo,,stereotypical,,0.7321428571428571,ɕjɛtʰjɑʊ,stɛrioʊtɪpɪkəl
心理,xīn lǐ,,highly,,0.4,ɕinli,haɪli
心脏,xīn zàng,,minister,,0.59375,ɕintsɑŋ,mɪnɪstər
欣赏,xīn shǎng,,reinforcing,,0.575,ɕinʂɑŋ,riɪnfɔrsɪŋ
信封,xìn fēng,,being,,0.6249999999999999,ɕinfɤŋ,biɪŋ
信号,xìn hào,,monaco,,0.5357142857142857,ɕinxɑʊ,mɑnəkoʊ
信息,xìn xī,,city,,0.55,ɕinɕi,sɪti
行动,xíng dòng,,writing,,0.5,ɕiŋtʊŋ,raɪtɪŋ
行人,xíng rén,,division,,0.5357142857142857,ɕiŋʐən,dɪvɪʒən
行为,xíng wéi,,replace,,0.5357142857142857,ɕiŋweɪ,ripleɪs
形成,xíng chéng,,households,,0.7499999999999999,ɕiŋʈʂʰɤŋ,haʊshoʊldz
形容,xíng róng,,being,,0.5833333333333333,ɕiŋʐʊŋ,biɪŋ
形式,xíng shì,,henry,,0.55,ɕiŋʂɨ,hɛnri
形势,xíng shì,,henry,,0.55,ɕiŋʂɨ,hɛnri
形象,xíng xiàng,,hungarian,,0.6388888888888888,ɕiŋɕjɑŋ,həŋgɛriən
形状,xíng zhuàng,,misunderstanding,,0.7333333333333334,ɕiŋʈʂwɑŋ,mɪsəndərstændɪŋ
性质,xìng zhì,,city,,0.5833333333333333,ɕiŋʈʂɨ,sɪti
幸亏,xìng kuī,,venezuela,,0.6749999999999999,ɕiŋkʰweɪ,vɛnɪzweɪlə
幸运,xìng yùn,,school,,0.6000000000000001,ɕiŋyn,skul
胸,xiōng,,shipping,,0.45,ɕjʊŋ,ʃɪpɪŋ
兄弟,xiōng dì,,out,,0.6249999999999999,ɕjʊŋti,aʊt
雄伟,xióng wěi,,adequate,,0.53125,ɕjʊŋweɪ,ædəkweɪt
修改,xiū gǎi,,redesign,,0.5625,ɕjoʊkaɪ,ridɪzaɪn
休闲,xiū xián,,negotiations,,0.5384615384615385,ɕjoʊɕjɛn,nɪgoʊʃieɪʃənz
虚心,xū xīn,,screen,,0.5,ɕyɕin,skrin
叙述,xù shù,,hussein,,0.5833333333333333,ɕyʂu,huseɪn
宣布,xuān bù,,well,,0.6249999999999999,ɕɥœnpu,wɛl
宣传,xuān chuán,,wanted,,0.575,ɕɥœnʈʂʰwan,wɔntɪd
选举,xuǎn jǔ,,twenty-four,,0.5277777777777778,ɕɥœntɕy,twɛntifɔr
学期,xué qī,,quantity,,0.59375,ɕɥœtɕʰi,kwɑntəti
学术,xué shù,,who,,0.6499999999999999,ɕɥœʂu,hu
学问,xué wèn,,sequence,,0.5357142857142857,ɕɥœwən,sikwəns
寻找,xún zhǎo,,minnesota,,0.6666666666666666,ɕynʈʂɑʊ,mɪnɪsoʊtə
询问,xún wèn,,handled,,0.49999999999999994,ɕynwən,hændəld
训练,xùn liàn,,tanzanian,,0.525,ɕynljɛn,tænzeɪnjən
迅速,xùn sù,,through,,0.6000000000000001,ɕynsu,θru
延长,yán cháng,,unidentified,,0.6730769230769231,jɛnʈʂʰɑŋ,ənaɪdɛntəfaɪd
严肃,yán sù,,end,,0.55,jɛnsu,ɛnd
宴会,yàn huì,,norway,,0.49999999999999994,jɛnxweɪ,nɔrweɪ
阳台,yáng tái,,lifetime,,0.59375,jɑŋtʰaɪ,laɪftaɪm
痒,yǎng,,young,,0.25,jɑŋ,jəŋ
样式,yàng shì,,yang,,0.4,jɑŋʂɨ,jæŋ
腰,yāo,,liao,,0.3125,jɑʊ,liaʊ
摇,yáo,,liao,,0.3125,jɑʊ,liaʊ
咬,yǎo,,liao,,0.3125,jɑʊ,liaʊ
要不,yào bù,,cape,,0.6000000000000001,jɑʊpu,keɪp
要是,yào shi,,out,,0.55,jɑʊʂɨ,aʊt
夜,yè,,ia,,0.25,jɛ,iə
液体,yè tǐ,,daily,,0.6000000000000001,jɛtʰi,deɪli
业务,yè wù,,yoruba,,0.5416666666666666,jɛu,jərubə
业余,yè yú,,yoruba,,0.5416666666666666,jɛy,jərubə
依然,yī rán,,had,,0.5,iʐan,hæd
一辈子,yī bèi zi,,rights,,0.49999999999999994,ipeɪtsɯ,raɪts
一旦,yī dàn,,stand,,0.4,itan,stænd
一路,yī lù,,value,,0.55,ilu,vælju
一致,yī zhì,,eastern,,0.5833333333333333,iʈʂɨ,istərn
遗憾,yí hàn,,chicken,,0.45000000000000007,ixan,ʧɪkən
移动,yí dòng,,took,,0.375,itʊŋ,tʊk
移民,yí mín,,human,,0.4,imin,jumən
疑问,yí wèn,,anyone,,0.3333333333333333,iwən,ɛniwən
乙,yǐ,,he,,0.5,i,hi
以及,yǐ jí,,immediately,,0.6388888888888888,itɕi,ɪmidiətli
以来,yǐ lái,,fly,,0.25,ilaɪ,flaɪ
意外,yì wài,,july,,0.45000000000000007,iwaɪ,ʤulaɪ
意义,yì yì,,easy,,0.3333333333333333,ii,izi
议论,yì lùn,,yuan,,0.45,ilwən,juɑn
义务,yì wù,,use,,0.41666666666666663,iu,juz
因而,yīn ér,,senior,,0.5833333333333333,inɑɻ,sinjər
因素,yīn sù,,andrew,,0.45000000000000007,insu,ændru
银,yín,,been,,0.5,in,bɪn
英俊,yīng jùn,,institutions,,0.6590909090909091,iŋtɕyn,ɪnstɪtuʃənz
英雄,yīng xióng,,accompanying,,0.7,iŋɕjʊŋ,əkəmpəniɪŋ
迎接,yíng jiē,,historical,,0.7,iŋtɕjɛ,hɪstɔrɪkəl
营养,yíng yǎng,,being,,0.6000000000000001,iŋjɑŋ,biɪŋ
营业,yíng yè,,union,,0.5833333333333333,iŋjɛ,junjən
影子,yǐng zi,,secretly,,0.59375,iŋtsɯ,sikrɪtli
硬币,yìng bì,,effectively,,0.6388888888888888,iŋpi,ifɛktɪvli
硬件,yìng jiàn,,reconstruction,,0.6346153846153846,iŋtɕjɛn,rikənstrəkʃən
应付,yìng fu,,english,,0.7,iŋfu,ɪŋlɪʃ
应聘,yìng pìn,,be,,0.6666666666666666,iŋpʰin,bi
应用,yìng yòng,,using,,0.55,iŋyʊŋ,juzɪŋ
拥抱,yōng bào,,hometown,,0.59375,yʊŋpɑʊ,hoʊmtaʊn
拥挤,yōng jǐ,,yugoslavia,,0.6590909090909091,yʊŋtɕi,jugoʊslɑviə
勇气,yǒng qì,,frequently,,0.7499999999999999,yʊŋtɕʰi,frikwɛntli
用途,yòng tú,,welterweight,,0.7499999999999999,yʊŋtʰu,wɛltərweɪt
优惠,yōu huì,,jose,,0.42857142857142855,yoʊxweɪ,hoʊzeɪ
优美,yōu měi,,roman,,0.41666666666666663,yoʊmeɪ,roʊmən
优势,yōu shì,,only,,0.5,yoʊʂɨ,oʊnli
悠久,yōu jiǔ,,superheroes,,0.5454545454545454,yoʊtɕjoʊ,supərhiroʊz
邮局,yóu jú,,motivation,,0.6590909090909092,yoʊtɕy,moʊtəveɪʃən
游览,yóu lǎn,,wooden,,0.45833333333333326,yoʊlan,wʊdən
油炸,yóu zhá,,over,,0.6249999999999999,yoʊʈʂa,oʊvər
犹豫,yóu yù,,bollywood,,0.6428571428571428,yoʊy,bɔlɪwʊd
有利,yǒu lì,,old,,0.4,yoʊli,oʊld
幼儿园,yòu ér yuán,,society,,0.6388888888888888,yoʊɑɻɥœn,soʊsaɪɪti
娱乐,yú lè,,julian,,0.6249999999999999,ylɤ,ʤuljən
与其,yǔ qí,,equestrian,,0.7499999999999999,ytɕʰi,ɪkwɛstriən
语气,yǔ qì,,equestrian,,0.7499999999999999,ytɕʰi,ɪkwɛstriən
宇宙,yǔ zhòu,,slope,,0.6000000000000001,yʈʂoʊ,sloʊp
预报,yù bào,,nouveau,,0.45000000000000007,ypɑʊ,nuvoʊ
预订,yù dìng,,team,,0.5,ytiŋ,tim
预防,yù fáng,,dubai,,0.45000000000000007,yfɑŋ,dubaɪ
玉米,yù mǐ,,jubilee,,0.5416666666666666,ymi,ʤubəli
元旦,yuán dàn,,wonderland,,0.45,ɥœntan,wəndərlænd
原料,yuán liào,,continue,,0.5625,ɥœnljɑʊ,kəntɪnju
原则,yuán zé,,wesley,,0.45833333333333326,ɥœntsɤ,wɛsli
缘故,yuán gù,,women,,0.6000000000000001,ɥœnku,wɪmən
愿望,yuàn wàng,,worldwide,,0.49999999999999994,ɥœnwɑŋ,wərldwaɪd
晕,yūn,,used,,0.5625,yn,juzd
运气,yùn qi,,university,,0.6590909090909092,yntɕʰi,junəvərsəti
运输,yùn shū,,one-third,,0.6428571428571428,ynʂu,wənθərd
运用,yùn yòng,,known,,0.55,ynyʊŋ,noʊn
灾害,zāi hài,,like,,0.49999999999999994,tsaɪxaɪ,laɪk
再三,zài sān,,dissatisfied,,0.45454545454545453,tsaɪsan,dɪsætəsfaɪd
赞成,zàn chéng,,decision-making,,0.6730769230769231,tsanʈʂʰɤŋ,dɪsɪʒənmeɪkɪŋ
赞美,zàn měi,,sri,,0.49999999999999994,tsanmeɪ,ɛsɑraɪ
糟糕,zāo gāo,,downtown,,0.5625,tsɑʊkɑʊ,daʊntaʊn
造成,zào chéng,,institution,,0.7,tsɑʊʈʂʰɤŋ,ɪnstɪtuʃən
则,zé,,texas,,0.6249999999999999,tsɤ,tɛksəs
责备,zé bèi,,philippe,,0.49999999999999994,tsɤpeɪ,fɪlipeɪ
摘,zhāi,,spite,,0.45000000000000007,ʈʂaɪ,spaɪt
粘贴,zhān tiē,,transportation,,0.6071428571428571,ʈʂantʰjɛ,trænspərteɪʃən
展开,zhǎn kāi,,transport,,0.6388888888888888,ʈʂankʰaɪ,trænspɔrt
展览,zhǎn lǎn,,translated,,0.5227272727272727,ʈʂanlan,trænzleɪtəd
战争,zhàn zhēng,,responses,,0.611111111111111,ʈʂanʈʂɤŋ,rɪspɑnsɪz
占线,zhàn xiàn,,transported,,0.5454545454545454,ʈʂanɕjɛn,trænspɔrtəd
涨,zhǎng,,mustang,,0.4583333333333333,ʈʂɑŋ,məstæŋ
掌握,zhǎng wò,,substantial,,0.7,ʈʂɑŋwɔ,səbstænʃəl
账户,zhàng hù,,strikes,,0.5357142857142857,ʈʂɑŋxu,straɪks
招待,zhāo dài,,stabilize,,0.5249999999999999,ʈʂɑʊtaɪ,steɪbəlaɪz
着凉,zháo liáng,,recycling,,0.575,ʈʂɑʊljɑŋ,risaɪkəlɪŋ
照常,zhào cháng,,announcement,,0.6749999999999999,ʈʂɑʊʈʂʰɑŋ,ənaʊnsmɛnt
召开,zhào kāi,,surrounding,,0.6388888888888888,ʈʂɑʊkʰaɪ,səraʊndɪŋ
哲学,zhé xué,,historical,,0.7,ʈʂɤɕɥœ,hɪstɔrɪkəl
真理,zhēn lǐ,,daily,,0.49999999999999994,ʈʂənli,deɪli
真实,zhēn shí,,assembly,,0.5357142857142857,ʈʂənʂɨ,əsɛmbli
针对,zhēn duì,,scientology,,0.5454545454545454,ʈʂəntweɪ,saɪəntɑləʤi
珍惜,zhēn xī,,assembly,,0.5357142857142857,ʈʂənɕi,əsɛmbli
诊断,zhěn duàn,,liechtenstein,,0.5454545454545454,ʈʂəntwan,lɪktənstaɪn
枕头,zhěn tou,,central,,0.5,ʈʂəntʰoʊ,sɛntrəl
阵,zhèn,,seven,,0.45000000000000007,ʈʂən,sɛvən
振动,zhèn dòng,,spent,,0.49999999999999994,ʈʂəntʊŋ,spɛnt
睁,zhēng,,scoring,,0.5416666666666666,ʈʂɤŋ,skɔrɪŋ
争论,zhēng lùn,,transferred,,0.611111111111111,ʈʂɤŋlwən,trænsfərd
争取,zhēng qǔ,,transplantation,,0.7666666666666667,ʈʂɤŋtɕʰy,trænzplænteɪʃən
征求,zhēng qiú,,station,,0.675,ʈʂɤŋtɕʰjoʊ,steɪʃən
整个,zhěng gè,,six,,0.6249999999999999,ʈʂɤŋkɤ,sɪks
整体,zhěng tǐ,,frequently,,0.7,ʈʂɤŋtʰi,frikwɛntli
正,zhèng,,scoring,,0.5416666666666666,ʈʂɤŋ,skɔrɪŋ
政策,zhèng cè,,broadcasting,,0.7,ʈʂɤŋtsʰɤ,brɔdkæstɪŋ
政府,zhèng fǔ,,spacecraft,,0.7,ʈʂɤŋfu,speɪskræft
政治,zhèng zhì,,approximately,,0.6666666666666666,ʈʂɤŋʈʂɨ,əprɑksəmətli
证件,zhèng jiàn,,associations,,0.6458333333333333,ʈʂɤŋtɕjɛn,əsoʊʃieɪʃənz
证据,zhèng jù,,substantial,,0.7,ʈʂɤŋtɕy,səbstænʃəl
挣钱,zhèng qián,,elected,,0.6499999999999999,ʈʂɤŋtɕʰjɛn,ɪlɛktɪd
支,zhī,,stacey,,0.5416666666666666,ʈʂɨ,steɪsi
支票,zhī piào,,transylvania,,0.673076923076923,ʈʂɨpʰjɑʊ,trænzilveɪniə
直,zhí,,stacey,,0.5416666666666666,ʈʂɨ,steɪsi
执行,zhí xíng,,season,,0.5833333333333333,ʈʂɨɕiŋ,sizən
执照,zhí zhào,,successful,,0.6666666666666666,ʈʂɨʈʂɑʊ,səksɛsfəl
指导,zhǐ dǎo,,storylines,,0.575,ʈʂɨtɑʊ,stɔrilaɪnz
指挥,zhǐ huī,,frequented,,0.525,ʈʂɨxweɪ,frikwəntɪd
制定,zhì dìng,,leading,,0.45833333333333326,ʈʂɨtiŋ,lidɪŋ
制度,zhì dù,,through,,0.6000000000000001,ʈʂɨtu,θru
制作,zhì zuò,,substitution,,0.6363636363636364,ʈʂɨtswɔ,səbstɪtuʃən
智慧,zhì huì,,frequented,,0.525,ʈʂɨxweɪ,frikwəntɪd
至今,zhì jīn,,stations,,0.59375,ʈʂɨtɕin,steɪʃənz
至于,zhì yú,,southeast,,0.6428571428571428,ʈʂɨy,saʊθist
治疗,zhì liáo,,civilian,,0.5625,ʈʂɨljɑʊ,səvɪljən
志愿者,zhì yuàn zhě,,residential,,0.65,ʈʂɨɥœnʈʂɤ,rɛzɪdɛnʃəl
秩序,zhì xù,,south,,0.6000000000000001,ʈʂɨɕy,saʊθ
钟,zhōng,,housing,,0.5833333333333333,ʈʂʊŋ,haʊzɪŋ
中介,zhōng jiè,,traditional,,0.7,ʈʂʊŋtɕjɛ,trədɪʃənəl
中心,zhōng xīn,,production,,0.6666666666666666,ʈʂʊŋɕin,pərdəkʃən
中旬,zhōng xún,,protection,,0.6666666666666666,ʈʂʊŋɕyn,prətɛkʃən
重,zhòng,,housing,,0.5833333333333333,ʈʂʊŋ,haʊzɪŋ
重量,zhòng liàng,,scientific,,0.7,ʈʂʊŋljɑŋ,saɪəntɪfɪk
周到,zhōu dao,,social,,0.49999999999999994,ʈʂoʊtɑʊ,soʊʃəl
逐步,zhú bù,,through,,0.6000000000000001,ʈʂupu,θru
竹子,zhú zi,,studio,,0.5357142857142857,ʈʂutsɯ,studioʊ
煮,zhǔ,,statue,,0.55,ʈʂu,stæʧu
主持,zhǔ chí,,statistics,,0.7,ʈʂuʈʂʰɨ,stətɪstɪks
主观,zhǔ guān,,subsequent,,0.525,ʈʂukwan,səbsəkwənt
主人,zhǔ rén,,session,,0.41666666666666663,ʈʂuʐən,sɛʃən
主席,zhǔ xí,,city,,0.55,ʈʂuɕi,sɪti
主张,zhǔ zhāng,,consisting,,0.6666666666666666,ʈʂuʈʂɑŋ,kənsɪstɪŋ
嘱咐,zhǔ fù,,two,,0.65,ʈʂufu,tu
祝福,zhù fú,,two,,0.65,ʈʂufu,tu
注册,zhù cè,,schoolteacher,,0.6388888888888888,ʈʂutsʰɤ,skultiʧər
抓紧,zhuā jǐn,,situated,,0.611111111111111,ʈʂwatɕin,sɪʧueɪtɪd
专家,zhuān jiā,,reconstituted,,0.673076923076923,ʈʂwantɕja,rikɑnstətutɪd
专心,zhuān xīn,,substantial,,0.5249999999999999,ʈʂwanɕin,səbstænʃəl
转变,zhuǎn biàn,,transported,,0.5681818181818181,ʈʂwanpjɛn,trænspɔrtəd
转告,zhuǎn gào,,mechanical,,0.6388888888888888,ʈʂwankɑʊ,məkænɪkəl
装,zhuāng,,track,,0.5,ʈʂwɑŋ,træk
装饰,zhuāng shì,,substantially,,0.6363636363636362,ʈʂwɑŋʂɨ,səbstænʃəli
状况,zhuàng kuàng,,following,,0.75,ʈʂwɑŋkʰwɑŋ,fɑloʊɪŋ
状态,zhuàng tài,,identify,,0.6749999999999999,ʈʂwɑŋtʰaɪ,aɪdɛntəfaɪ
追求,zhuī qiú,,stabilization,,0.6785714285714285,ʈʂweɪtɕʰjoʊ,steɪbələzeɪʃən
资格,zī gé,,city,,0.6000000000000001,tsɯkɤ,sɪti
资金,zī jīn,,traditional,,0.575,tsɯtɕin,trədɪʃənəl
资料,zī liào,,ontario,,0.59375,tsɯljɑʊ,ɑntɛrioʊ
资源,zī yuán,,titled,,0.5357142857142857,tsɯɥœn,taɪtəld
姿势,zī shì,,history,,0.5357142857142857,tsɯʂɨ,hɪstəri
咨询,zī xún,,description,,0.575,tsɯɕyn,dɪskrɪpʃən
紫,zǐ,,artist,,0.6249999999999999,tsɯ,ɑrtɪst
字幕,zì mù,,since,,0.55,tsɯmu,sɪns
自从,zì cóng,,destroying,,0.6111111111111112,tsɯtsʰʊŋ,dɪstrɔɪɪŋ
自动,zì dòng,,total,,0.49999999999999994,tsɯtʊŋ,toʊtəl
自豪,zì háo,,now,,0.6249999999999999,tsɯxɑʊ,naʊ
自觉,zì jué,,dissatisfaction,,0.6730769230769231,tsɯtɕɥœ,dɪsætɪsfækʃən
自私,zì sī,,stochastic,,0.575,tsɯsɯ,stoʊkæstɪk
自信,zì xìn,,australian,,0.575,tsɯɕin,ɔstreɪljən
自由,zì yóu,,francisco,,0.575,tsɯyoʊ,frænsɪskoʊ
自愿,zì yuàn,,titled,,0.5357142857142857,tsɯɥœn,taɪtəld
综合,zōng hé,,track,,0.6249999999999999,tsʊŋxɤ,træk
宗教,zōng jiào,,distribution,,0.7291666666666666,tsʊŋtɕjɑʊ,dɪstrəbjuʃən
总裁,zǒng cái,,discontinued,,0.7291666666666666,tsʊŋtsʰaɪ,dɪskəntɪnjud
总共,zǒng gòng,,sunken,,0.49999999999999994,tsʊŋkʊŋ,səŋkən
总理,zǒng lǐ,,recently,,0.5625,tsʊŋli,risəntli
总算,zǒng suàn,,businessman,,0.611111111111111,tsʊŋswan,bɪznɪsmæn
总统,zǒng tǒng,,scientific,,0.7,tsʊŋtʰʊŋ,saɪəntɪfɪk
